G. Thornton,G. N. Raiker,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,C. H. Richardson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,L. S. O. Johansson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,N. S. Prakash,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,R. I. G. Uhrberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,D. Norman,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,R. McGrath,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,P. J. Hardman,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,C. A. Muryn,6,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,R. Lindsay,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
G. Thornton,K. Prabhakaran,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,D. R. Warburton,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,D. S. -L. Law,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G. Thornton,D. S-L. Law,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. W. Smith,Z. Yin,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. W. Smith,H. Efstathiadis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M. Bouazaoui,M. F. Joubert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M. Bouazaoui,B. Jacquier,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M. Bouazaoui,C. Linares,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M. Bouazaoui,M. Malinowski,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,B. Deveaud,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,F. Clérot,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,B. Sermage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,R. Ferreira,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,A. Chomette,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,F. Clerot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,P. Auvray,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,C. Guillemot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Regreny,G. Bastard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,M. Cardona,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,Anil K. Singh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,S. B. Ota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,E. T. Heyen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,A. P. Litvinchuk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,V. S. Sastry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,E. Gmelin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,C. Thomsen,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,Sheela K. Ramasesha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,J. Maier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P. Murugaraj,P. Knoll,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,D. C. Vier,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,M. A. Pires,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C. Rettori,F. C. Marques,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,G. Ceotto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,G. E. Barberis,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C. Rettori,R. S. Katiyar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C. Rettori,S. Oseroff,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,J. H. Castilho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,S. Schultz,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,R. D. Zysler,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,H. Shore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,F. Alvarez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,M. Tovar,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,D. Rao,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,S. B. Oseroff,1,2,0,0,1,3,2,4,2,4,1,1,1,1,3,2,1,2,0,3,0
C. Rettori,S.-W. Cheong,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
C. Rettori,Y. Yacoby,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,I. Chambouleyron,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,J. A. Sanjurjo,2,0,1,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
C. Rettori,Z. Fisk,2,2,1,3,2,2,0,2,1,2,1,0,1,1,1,1,0,2,0,2,1
C. Rettori,S-W. Cheong,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,S. Mitsuda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,R. Papoular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,H. Katayama-Yoshida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,T. Takahashi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
T. Watanabe,S. Itoh,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,M. Shibata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,P. Calmettes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,Y. Endoh,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,Y. Kuramoto,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,M. Hennion,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,I. Mirebeau,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,S. Sato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T. Watanabe,S. Suzuki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark A. Newton,Michael Bowker,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark A. Newton,Stephen M. Francis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomobumi Mishina,Fumio Sasaki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomobumi Mishina,Yasuaki Masumoto,3,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H. J. P. van Midden,A. G. B. M. Sasse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X. X. Tang,A. P. B. Sinha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X. X. Tang,D. E. Morris,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X. X. Tang,A. Manthiram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X. X. Tang,J. B. Goodenough,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Usher,R. Denecke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Usher,A. Stampfl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Usher,J. D. Riley,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
